customer_no,customer_name,part_no,part_desc,implied_units,unit_selling_price,actual_completion_date,tbl_dt
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
311059,Ajibaba Communications and Logistics Ltd-Lagos,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",10,12558.13953,2026-03-27T13:58:06.000+00:00,20260327
311059,Ajibaba Communications and Logistics Ltd-Lagos,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",10,12558.13953,2026-03-27T13:58:06.000+00:00,20260327
311059,Ajibaba Communications and Logistics Ltd-Lagos,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",10,12558.13953,2026-03-27T13:58:06.000+00:00,20260327
311059,Ajibaba Communications and Logistics Ltd-Lagos,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",10,12558.13953,2026-03-27T13:58:06.000+00:00,20260327
311059,Ajibaba Communications and Logistics Ltd-Lagos,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",10,12558.13953,2026-03-27T13:58:06.000+00:00,20260327
311059,Ajibaba Communications and Logistics Ltd-Lagos,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",10,12558.13953,2026-03-27T13:58:06.000+00:00,20260327
311059,Ajibaba Communications and Logistics Ltd-Lagos,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",10,12558.13953,2026-03-27T13:58:06.000+00:00,20260327
311059,Ajibaba Communications and Logistics Ltd-Lagos,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",10,12558.13953,2026-03-27T13:58:06.000+00:00,20260327
311059,Ajibaba Communications and Logistics Ltd-Lagos,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",10,12558.13953,2026-03-27T13:58:06.000+00:00,20260327
19612,Ozb Communications Ltd-Owerri,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",15461,13465.11785,2026-03-27T16:28:24.000+00:00,20260327
19685,Charleson Industrial Supplies Ltd-Delta 1,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",493,13465.11785,2026-03-27T15:13:04.000+00:00,20260327
19323,Golden Rule Communications Ltd-Umuahia,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",1333,13465.11785,2026-03-27T09:48:47.000+00:00,20260327
295078,Folan Multi Concept Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",6,18604.65116,2026-03-27T07:33:05.000+00:00,20260327
295078,Folan Multi Concept Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",6,18604.65116,2026-03-27T07:33:05.000+00:00,20260327
295078,Folan Multi Concept Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",6,18604.65116,2026-03-27T07:33:05.000+00:00,20260327
295078,Folan Multi Concept Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",6,18604.65116,2026-03-27T07:33:05.000+00:00,20260327
295078,Folan Multi Concept Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",6,18604.65116,2026-03-27T07:33:05.000+00:00,20260327
295078,Folan Multi Concept Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",6,18604.65116,2026-03-27T07:33:05.000+00:00,20260327
423153,Walfum Telecommunication Global Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",5,18604.65116,2026-03-27T07:38:18.000+00:00,20260327
423153,Walfum Telecommunication Global Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",5,18604.65116,2026-03-27T07:38:18.000+00:00,20260327
423153,Walfum Telecommunication Global Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",5,18604.65116,2026-03-27T07:38:18.000+00:00,20260327
423153,Walfum Telecommunication Global Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",5,18604.65116,2026-03-27T07:38:18.000+00:00,20260327
423153,Walfum Telecommunication Global Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",5,18604.65116,2026-03-27T07:38:18.000+00:00,20260327
20044,Demmy Global Resources Ltd-Ondo,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",34536,13465.11785,2026-03-27T06:23:05.000+00:00,20260327
162044,Assotel Connect Ltd-Port Harcourt,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",2,13465.11785,2026-03-27T14:43:23.000+00:00,20260327
19422,Gwills Nigeria Ltd-Minna,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",3000,13465.11785,2026-03-27T09:23:01.000+00:00,20260327
19322,Golden Rule Communications Ltd-Mushin,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",1000,13465.11785,2026-03-27T16:13:30.000+00:00,20260327
350062,V-Lite Solutions Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",9,18604.65116,2026-03-27T10:28:19.000+00:00,20260327
350062,V-Lite Solutions Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",9,18604.65116,2026-03-27T10:28:19.000+00:00,20260327
350062,V-Lite Solutions Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",9,18604.65116,2026-03-27T10:28:19.000+00:00,20260327
350062,V-Lite Solutions Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",9,18604.65116,2026-03-27T10:28:19.000+00:00,20260327
350062,V-Lite Solutions Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",9,18604.65116,2026-03-27T10:28:19.000+00:00,20260327
350062,V-Lite Solutions Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",9,18604.65116,2026-03-27T10:28:19.000+00:00,20260327
350062,V-Lite Solutions Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",9,18604.65116,2026-03-27T10:28:19.000+00:00,20260327
350062,V-Lite Solutions Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",9,18604.65116,2026-03-27T10:28:19.000+00:00,20260327
350062,V-Lite Solutions Ltd-Lagos,1288996,"NOTION,ROUWIR4389,ROUWIR4389,4G CAT 4 CPE WITH UPS,ROUTER,ROUWIR4389,ROUTER TRADE",9,18604.65116,2026-03-27T10:28:19.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
19641,Pure Silver Communications Ltd -Gombe,1283283,"ZTE,ROUMOD4394,ROUMOD4394,5G CPE WITH UPS,MODEM,ROUMOD4394,ROUTER TRADE",26,74418.60465,2026-03-27T11:08:45.000+00:00,20260327
206052,Spotless Integrated Concepts Ltd-Maiduguri,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",2,12558.13953,2026-03-27T09:58:38.000+00:00,20260327
206052,Spotless Integrated Concepts Ltd-Maiduguri,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",2,12558.13953,2026-03-27T09:58:38.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
413173,Cordilea Cordless Communication Ltd-Lagos,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-27T13:28:16.000+00:00,20260327
19461,Wolid International Services Ltd-Ado Ekiti 2 Cs Dealer,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",50,13465.11785,2026-03-27T08:33:07.000+00:00,20260327
296065,CCA Links Ltd-Ogun,1299801,"GENERAL,ROUMIFI20001,ROUMIFI20001,5G MIFI, TOZED, ZLT X32 U,MIFI,ROUMIFI20001,ROUTER TRADE",20,58604.65116,2026-03-27T14:38:38.000+00:00,20260327
296065,CCA Links Ltd-Ogun,1299801,"GENERAL,ROUMIFI20001,ROUMIFI20001,5G MIFI, TOZED, ZLT X32 U,MIFI,ROUMIFI20001,ROUTER TRADE",20,58604.65116,2026-03-27T14:38:38.000+00:00,20260327
296065,CCA Links Ltd-Ogun,1299801,"GENERAL,ROUMIFI20001,ROUMIFI20001,5G MIFI, TOZED, ZLT X32 U,MIFI,ROUMIFI20001,ROUTER TRADE",20,58604.65116,2026-03-27T14:38:38.000+00:00,20260327
296065,CCA Links Ltd-Ogun,1299801,"GENERAL,ROUMIFI20001,ROUMIFI20001,5G MIFI, TOZED, ZLT X32 U,MIFI,ROUMIFI20001,ROUTER TRADE",20,58604.65116,2026-03-27T14:38:38.000+00:00,20260327
296065,CCA Links Ltd-Ogun,1299801,"GENERAL,ROUMIFI20001,ROUMIFI20001,5G MIFI, TOZED, ZLT X32 U,MIFI,ROUMIFI20001,ROUTER TRADE",20,58604.65116,2026-03-27T14:38:38.000+00:00,20260327
296065,CCA Links Ltd-Ogun,1299801,"GENERAL,ROUMIFI20001,ROUMIFI20001,5G MIFI, TOZED, ZLT X32 U,MIFI,ROUMIFI20001,ROUTER TRADE",20,58604.65116,2026-03-27T14:38:38.000+00:00,20260327
296065,CCA Links Ltd-Ogun,1299801,"GENERAL,ROUMIFI20001,ROUMIFI20001,5G MIFI, TOZED, ZLT X32 U,MIFI,ROUMIFI20001,ROUTER TRADE",20,58604.65116,2026-03-27T14:38:38.000+00:00,20260327
296065,CCA Links Ltd-Ogun,1299801,"GENERAL,ROUMIFI20001,ROUMIFI20001,5G MIFI, TOZED, ZLT X32 U,MIFI,ROUMIFI20001,ROUTER TRADE",20,58604.65116,2026-03-27T14:38:38.000+00:00,20260327
